ID,raw_data,,,,,,,,,,,,,,,,,,osl_idx,magnitude,Flip,Rotate,Poster,RBC,FanPCA,SSR,RTC,mIoU,,IoU[0],IoU[1],IoU[2],IoU[3],baseline,residual
num-14_mag-30_osl-4 ,"num-14_mag-30_osl-4 Epoch 150 | train | mIoU 0.143 | accuracy 0.574 | loss 1.146 | lr 1.50e-05 | valid | mIoU 0.188 | accuracy 0.751 | loss 1.087 | time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.177 | accuracy 0.584 | loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923]",num-14_mag-30_osl-4 Epoch 150 , train , mIoU 0.143 , accuracy 0.574 , loss 1.146 , lr 1.50e-05 , valid , mIoU 0.188 , accuracy 0.751 , loss 1.087 ," time idk best model at epoch 4 with miou 0.18808 (Posterize(always_apply=False, p=1, num_bits=(0, 0)), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.177 , accuracy 0.584 , loss 1.317 IoUs: [0.58931865 0.00175922 0.10329423 0.01193923],,,,4,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,17.66,0.58931865 0.00175922 0.10329423 0.01193923,0.58931865,0.00175922,0.10329423,0.01193923,65.2,-47.54
num-14_mag-22_osl-9 ,"num-14_mag-22_osl-9 Epoch 150 | train | mIoU 0.693 | accuracy 0.968 | loss 0.117 | lr 1.50e-05 | valid | mIoU 0.542 | accuracy 0.902 | loss 0.364 | time idk best model at epoch 52 with miou 0.61108 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.613 | accuracy 0.923 | loss 0.282 IoUs: [0.91363318 0.85544887 0.68203906 0. ]",num-14_mag-22_osl-9 Epoch 150 , train , mIoU 0.693 , accuracy 0.968 , loss 0.117 , lr 1.50e-05 , valid , mIoU 0.542 , accuracy 0.902 , loss 0.364 ," time idk best model at epoch 52 with miou 0.61108 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.613 , accuracy 0.923 , loss 0.282 IoUs: [0.91363318 0.85544887 0.68203906 0. ],,,,9,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61.28,0.91363318 0.85544887 0.68203906 0. ,0.91363318,0.85544887,0.68203906,0,63.2,-1.92
num-11_mag-6_osl-7 ,"num-11_mag-6_osl-7 Epoch 150 | train | mIoU 0.883 | accuracy 0.980 | loss 0.084 | lr 1.50e-05 | valid | mIoU 0.677 | accuracy 0.947 | loss 0.179 | time idk best model at epoch 106 with miou 0.68573 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test | mIoU 0.650 | accuracy 0.937 | loss 0.221 IoUs: [0.93903093 0.8554 0.71266118 0.09251499]",num-11_mag-6_osl-7 Epoch 150 , train , mIoU 0.883 , accuracy 0.980 , loss 0.084 , lr 1.50e-05 , valid , mIoU 0.677 , accuracy 0.947 , loss 0.179 ," time idk best model at epoch 106 with miou 0.68573 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test ", mIoU 0.650 , accuracy 0.937 , loss 0.221 IoUs: [0.93903093 0.8554 0.71266118 0.09251499],,,,7,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,64.99,0.93903093 0.8554 0.71266118 0.09251499,0.93903093,0.8554,0.71266118,0.09251499,74.8,-9.81
num-15_mag-22_osl-7 ,"num-15_mag-22_osl-7 Epoch 150 | train | mIoU 0.769 | accuracy 0.947 | loss 0.188 | lr 1.50e-05 | valid | mIoU 0.672 | accuracy 0.945 | loss 0.184 | time idk best model at epoch 146 with miou 0.67567 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test | mIoU 0.613 | accuracy 0.925 | loss 0.247 IoUs: [0.92729946 0.78703737 0.70950481 0.0280781 ]",num-15_mag-22_osl-7 Epoch 150 , train , mIoU 0.769 , accuracy 0.947 , loss 0.188 , lr 1.50e-05 , valid , mIoU 0.672 , accuracy 0.945 , loss 0.184 ," time idk best model at epoch 146 with miou 0.67567 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test ", mIoU 0.613 , accuracy 0.925 , loss 0.247 IoUs: [0.92729946 0.78703737 0.70950481 0.0280781 ],,,,7,22,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,61.30,0.92729946 0.78703737 0.70950481 0.0280781 ,0.92729946,0.78703737,0.70950481,0.0280781,74.8,-13.50
num-11_mag-6_osl-8 ,"num-11_mag-6_osl-8 Epoch 150 | train | mIoU 0.862 | accuracy 0.977 | loss 0.100 | lr 1.50e-05 | valid | mIoU 0.699 | accuracy 0.945 | loss 0.183 | time idk best model at epoch 129 with miou 0.70382 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test | mIoU 0.613 | accuracy 0.919 | loss 0.277 IoUs: [0.9171249 0.79123466 0.68001733 0.06241841]",num-11_mag-6_osl-8 Epoch 150 , train , mIoU 0.862 , accuracy 0.977 , loss 0.100 , lr 1.50e-05 , valid , mIoU 0.699 , accuracy 0.945 , loss 0.183 ," time idk best model at epoch 129 with miou 0.70382 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test ", mIoU 0.613 , accuracy 0.919 , loss 0.277 IoUs: [0.9171249 0.79123466 0.68001733 0.06241841],,,,8,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,61.27,0.9171249 0.79123466 0.68001733 0.06241841,0.9171249,0.79123466,0.68001733,0.06241841,63.5,-2.23
num-11_mag-22_osl-7 ,"num-11_mag-22_osl-7 Epoch 150 | train | mIoU 0.734 | accuracy 0.942 | loss 0.217 | lr 1.50e-05 | valid | mIoU 0.649 | accuracy 0.936 | loss 0.215 | time idk best model at epoch 81 with miou 0.66473 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True)) test | mIoU 0.614 | accuracy 0.920 | loss 0.257 IoUs: [0.91393331 0.80640804 0.69622196 0.03762976]",num-11_mag-22_osl-7 Epoch 150 , train , mIoU 0.734 , accuracy 0.942 , loss 0.217 , lr 1.50e-05 , valid , mIoU 0.649 , accuracy 0.936 , loss 0.215 ," time idk best model at epoch 81 with miou 0.66473 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True)) test ", mIoU 0.614 , accuracy 0.920 , loss 0.257 IoUs: [0.91393331 0.80640804 0.69622196 0.03762976],,,,7,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,61.35,0.91393331 0.80640804 0.69622196 0.03762976,0.91393331,0.80640804,0.69622196,0.03762976,74.8,-13.45
num-15_mag-30_osl-6 ,"num-15_mag-30_osl-6 Epoch 150 | train | mIoU 0.606 | accuracy 0.915 | loss 0.256 | lr 1.50e-05 | valid | mIoU 0.669 | accuracy 0.946 | loss 0.173 | time idk best model at epoch 150 with miou 0.66923 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=1.0)) test | mIoU 0.614 | accuracy 0.925 | loss 0.248 IoUs: [0.92038453 0.83171856 0.67129883 0.03160724]",num-15_mag-30_osl-6 Epoch 150 , train , mIoU 0.606 , accuracy 0.915 , loss 0.256 , lr 1.50e-05 , valid , mIoU 0.669 , accuracy 0.946 , loss 0.173 ," time idk best model at epoch 150 with miou 0.66923 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=1.0)) test ", mIoU 0.614 , accuracy 0.925 , loss 0.248 IoUs: [0.92038453 0.83171856 0.67129883 0.03160724],,,,6,30,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,61.38,0.92038453 0.83171856 0.67129883 0.03160724,0.92038453,0.83171856,0.67129883,0.03160724,72.6,-11.22
num-15_mag-22_osl-9 ,"num-15_mag-22_osl-9 Epoch 150 | train | mIoU 0.667 | accuracy 0.957 | loss 0.150 | lr 1.50e-05 | valid | mIoU 0.605 | accuracy 0.931 | loss 0.240 | time idk best model at epoch 122 with miou 0.61955 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test | mIoU 0.614 | accuracy 0.924 | loss 0.250 IoUs: [0.915385 0.82620989 0.71356705 0. ]",num-15_mag-22_osl-9 Epoch 150 , train , mIoU 0.667 , accuracy 0.957 , loss 0.150 , lr 1.50e-05 , valid , mIoU 0.605 , accuracy 0.931 , loss 0.240 ," time idk best model at epoch 122 with miou 0.61955 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.7333333333333333, 0.7333333333333333), contrast_limit=(-0.7333333333333333, 0.7333333333333333), brightness_by_max=True), FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333)) test ", mIoU 0.614 , accuracy 0.924 , loss 0.250 IoUs: [0.915385 0.82620989 0.71356705 0. ],,,,9,22,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,61.38,0.915385 0.82620989 0.71356705 0. ,0.915385,0.82620989,0.71356705,0,63.2,-1.82
num-19_mag-14_osl-14 ,"num-19_mag-14_osl-14 Epoch 150 | train | mIoU 0.862 | accuracy 0.977 | loss 0.102 | lr 1.50e-05 | valid | mIoU 0.490 | accuracy 0.866 | loss 0.502 | time idk best model at epoch 29 with miou 0.56802 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.614 | accuracy 0.897 | loss 0.464 IoUs: [0.88423077 0.674793 0.68411768 0.21260544]",num-19_mag-14_osl-14 Epoch 150 , train , mIoU 0.862 , accuracy 0.977 , loss 0.102 , lr 1.50e-05 , valid , mIoU 0.490 , accuracy 0.866 , loss 0.502 ," time idk best model at epoch 29 with miou 0.56802 (FancyPCA(always_apply=False, p=1, alpha=0.4666666666666667), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.614 , accuracy 0.897 , loss 0.464 IoUs: [0.88423077 0.674793 0.68411768 0.21260544],,,,14,14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,61.39,0.88423077 0.674793 0.68411768 0.21260544,0.88423077,0.674793,0.68411768,0.21260544,70.9,-9.51
num-14_mag-14_osl-10 ,"num-14_mag-14_osl-10 Epoch 150 | train | mIoU 0.873 | accuracy 0.973 | loss 0.111 | lr 1.50e-05 | valid | mIoU 0.705 | accuracy 0.952 | loss 0.156 | time idk best model at epoch 96 with miou 0.73741 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.614 | accuracy 0.903 | loss 0.347 IoUs: [0.89105351 0.75736525 0.66759778 0.13998913]",num-14_mag-14_osl-10 Epoch 150 , train , mIoU 0.873 , accuracy 0.973 , loss 0.111 , lr 1.50e-05 , valid , mIoU 0.705 , accuracy 0.952 , loss 0.156 ," time idk best model at epoch 96 with miou 0.73741 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.614 , accuracy 0.903 , loss 0.347 IoUs: [0.89105351 0.75736525 0.66759778 0.13998913],,,,10,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61.40,0.89105351 0.75736525 0.66759778 0.13998913,0.89105351,0.75736525,0.66759778,0.13998913,76.1,-14.70
num-11_mag-6_osl-9 ,"num-11_mag-6_osl-9 Epoch 150 | train | mIoU 0.743 | accuracy 0.983 | loss 0.076 | lr 1.50e-05 | valid | mIoU 0.593 | accuracy 0.926 | loss 0.266 | time idk best model at epoch 65 with miou 0.63399 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test | mIoU 0.622 | accuracy 0.928 | loss 0.258 IoUs: [0.91793835 0.84452157 0.7274902 0. ]",num-11_mag-6_osl-9 Epoch 150 , train , mIoU 0.743 , accuracy 0.983 , loss 0.076 , lr 1.50e-05 , valid , mIoU 0.593 , accuracy 0.926 , loss 0.266 ," time idk best model at epoch 65 with miou 0.63399 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-0.2, 0.2), contrast_limit=(-0.2, 0.2), brightness_by_max=True)) test ", mIoU 0.622 , accuracy 0.928 , loss 0.258 IoUs: [0.91793835 0.84452157 0.7274902 0. ],,,,9,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,62.25,0.91793835 0.84452157 0.7274902 0. ,0.91793835,0.84452157,0.7274902,0,63.2,-0.95
num-6_mag-22_osl-9 ,"num-6_mag-22_osl-9 Epoch 150 | train | mIoU 0.667 | accuracy 0.957 | loss 0.139 | lr 1.50e-05 | valid | mIoU 0.597 | accuracy 0.926 | loss 0.286 | time idk best model at epoch 49 with miou 0.62338 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), Posterize(always_apply=False, p=1, num_bits=(3, 3))) test | mIoU 0.614 | accuracy 0.927 | loss 0.278 IoUs: [0.92178565 0.83915705 0.69606591 0. ]",num-6_mag-22_osl-9 Epoch 150 , train , mIoU 0.667 , accuracy 0.957 , loss 0.139 , lr 1.50e-05 , valid , mIoU 0.597 , accuracy 0.926 , loss 0.286 ," time idk best model at epoch 49 with miou 0.62338 (Rotate(always_apply=False, p=1, limit=(-198, 198), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), Posterize(always_apply=False, p=1, num_bits=(3, 3))) test ", mIoU 0.614 , accuracy 0.927 , loss 0.278 IoUs: [0.92178565 0.83915705 0.69606591 0. ],,,,9,22,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,61.43,0.92178565 0.83915705 0.69606591 0. ,0.92178565,0.83915705,0.69606591,0,63.2,-1.77
num-13_mag-14_osl-9 ,"num-13_mag-14_osl-9 Epoch 150 | train | mIoU 0.669 | accuracy 0.952 | loss 0.163 | lr 1.50e-05 | valid | mIoU 0.646 | accuracy 0.949 | loss 0.170 | time idk best model at epoch 111 with miou 0.65170 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test | mIoU 0.614 | accuracy 0.928 | loss 0.250 IoUs: [0.92330491 0.8465493 0.68737204 0. ]",num-13_mag-14_osl-9 Epoch 150 , train , mIoU 0.669 , accuracy 0.952 , loss 0.163 , lr 1.50e-05 , valid , mIoU 0.646 , accuracy 0.949 , loss 0.170 ," time idk best model at epoch 111 with miou 0.65170 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), ShiftScaleRotate(always_apply=False, p=1, shift_limit_x=(-0.4666666666666667, 0.4666666666666667), shift_limit_y=(-0.4666666666666667, 0.4666666666666667), scale_limit=(-0.09999999999999998, 0.10000000000000009), rotate_limit=(-84, 84), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box')) test ", mIoU 0.614 , accuracy 0.928 , loss 0.250 IoUs: [0.92330491 0.8465493 0.68737204 0. ],,,,9,14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,61.43,0.92330491 0.8465493 0.68737204 0. ,0.92330491,0.8465493,0.68737204,0,63.2,-1.77
num-19_mag-22_osl-14 ,"num-19_mag-22_osl-14 Epoch 150 | train | mIoU 0.858 | accuracy 0.976 | loss 0.105 | lr 1.50e-05 | valid | mIoU 0.471 | accuracy 0.859 | loss 0.532 | time idk best model at epoch 34 with miou 0.58549 (FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.614 | accuracy 0.907 | loss 0.407 IoUs: [0.89787474 0.76074126 0.65270873 0.1463023 ]",num-19_mag-22_osl-14 Epoch 150 , train , mIoU 0.858 , accuracy 0.976 , loss 0.105 , lr 1.50e-05 , valid , mIoU 0.471 , accuracy 0.859 , loss 0.532 ," time idk best model at epoch 34 with miou 0.58549 (FancyPCA(always_apply=False, p=1, alpha=0.7333333333333333), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.614 , accuracy 0.907 , loss 0.407 IoUs: [0.89787474 0.76074126 0.65270873 0.1463023 ],,,,14,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,61.44,0.89787474 0.76074126 0.65270873 0.1463023 ,0.89787474,0.76074126,0.65270873,0.1463023,70.9,-9.46
num-14_mag-14_osl-1 ,"num-14_mag-14_osl-1 Epoch 150 | train | mIoU 0.897 | accuracy 0.974 | loss 0.101 | lr 1.50e-05 | valid | mIoU 0.642 | accuracy 0.914 | loss 0.310 | time idk best model at epoch 62 with miou 0.66002 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test | mIoU 0.614 | accuracy 0.879 | loss 0.439 IoUs: [0.85381001 0.67051932 0.60021499 0.33341216]",num-14_mag-14_osl-1 Epoch 150 , train , mIoU 0.897 , accuracy 0.974 , loss 0.101 , lr 1.50e-05 , valid , mIoU 0.642 , accuracy 0.914 , loss 0.310 ," time idk best model at epoch 62 with miou 0.66002 (Posterize(always_apply=False, p=1, num_bits=(5, 5)), RandomToneCurve(always_apply=False, p=1, scale=0.4666666666666667)) test ", mIoU 0.614 , accuracy 0.879 , loss 0.439 IoUs: [0.85381001 0.67051932 0.60021499 0.33341216],,,,1,14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61.45,0.85381001 0.67051932 0.60021499 0.33341216,0.85381001,0.67051932,0.60021499,0.33341216,75.1,-13.65
num-14_mag-22_osl-7 ,"num-14_mag-22_osl-7 Epoch 150 | train | mIoU 0.831 | accuracy 0.970 | loss 0.118 | lr 1.50e-05 | valid | mIoU 0.641 | accuracy 0.932 | loss 0.240 | time idk best model at epoch 82 with miou 0.65347 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test | mIoU 0.615 | accuracy 0.927 | loss 0.262 IoUs: [0.9281083 0.80927639 0.70542238 0.01521475]",num-14_mag-22_osl-7 Epoch 150 , train , mIoU 0.831 , accuracy 0.970 , loss 0.118 , lr 1.50e-05 , valid , mIoU 0.641 , accuracy 0.932 , loss 0.240 ," time idk best model at epoch 82 with miou 0.65347 (Posterize(always_apply=False, p=1, num_bits=(3, 3)), RandomToneCurve(always_apply=False, p=1, scale=0.7333333333333333)) test ", mIoU 0.615 , accuracy 0.927 , loss 0.262 IoUs: [0.9281083 0.80927639 0.70542238 0.01521475],,,,7,22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,61.45,0.9281083 0.80927639 0.70542238 0.01521475,0.9281083,0.80927639,0.70542238,0.01521475,74.8,-13.35
num-6_mag-14_osl-9 ,"num-6_mag-14_osl-9 Epoch 150 | train | mIoU 0.670 | accuracy 0.958 | loss 0.135 | lr 1.50e-05 | valid | mIoU 0.618 | accuracy 0.936 | loss 0.224 | time idk best model at epoch 42 with miou 0.65246 (Rotate(always_apply=False, p=1, limit=(-126, 126), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), Posterize(always_apply=False, p=1, num_bits=(5, 5))) test | mIoU 0.615 | accuracy 0.928 | loss 0.299 IoUs: [0.92536394 0.84523876 0.68784679 0. ]",num-6_mag-14_osl-9 Epoch 150 , train , mIoU 0.670 , accuracy 0.958 , loss 0.135 , lr 1.50e-05 , valid , mIoU 0.618 , accuracy 0.936 , loss 0.224 ," time idk best model at epoch 42 with miou 0.65246 (Rotate(always_apply=False, p=1, limit=(-126, 126), interpolation=1, border_mode=4, value=None, mask_value=None, rotate_method='largest_box', crop_border=False), Posterize(always_apply=False, p=1, num_bits=(5, 5))) test ", mIoU 0.615 , accuracy 0.928 , loss 0.299 IoUs: [0.92536394 0.84523876 0.68784679 0. ],,,,9,14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,61.46,0.92536394 0.84523876 0.68784679 0. ,0.92536394,0.84523876,0.68784679,0,63.2,-1.74
num-17_mag-30_osl-6 ,"num-17_mag-30_osl-6 Epoch 150 | train | mIoU 0.591 | accuracy 0.880 | loss 0.329 | lr 1.50e-05 | valid | mIoU 0.688 | accuracy 0.944 | loss 0.183 | time idk best model at epoch 134 with miou 0.69228 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.615 | accuracy 0.918 | loss 0.256 IoUs: [0.90987747 0.81283306 0.66302729 0.07287461]",num-17_mag-30_osl-6 Epoch 150 , train , mIoU 0.591 , accuracy 0.880 , loss 0.329 , lr 1.50e-05 , valid , mIoU 0.688 , accuracy 0.944 , loss 0.183 ," time idk best model at epoch 134 with miou 0.69228 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.615 , accuracy 0.918 , loss 0.256 IoUs: [0.90987747 0.81283306 0.66302729 0.07287461],,,,6,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,61.47,0.90987747 0.81283306 0.66302729 0.07287461,0.90987747,0.81283306,0.66302729,0.07287461,72.6,-11.13
num-12_mag-6_osl-0 ,"num-12_mag-6_osl-0 Epoch 150 | train | mIoU 0.741 | accuracy 0.983 | loss 0.071 | lr 1.50e-05 | valid | mIoU 0.654 | accuracy 0.954 | loss 0.172 | time idk best model at epoch 97 with miou 0.65812 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), FancyPCA(always_apply=False, p=1, alpha=0.2)) test | mIoU 0.592 | accuracy 0.914 | loss 0.328 IoUs: [0.9077633 0.77767996 0.68329245 0.00120976]",num-12_mag-6_osl-0 Epoch 150 , train , mIoU 0.741 , accuracy 0.983 , loss 0.071 , lr 1.50e-05 , valid , mIoU 0.654 , accuracy 0.954 , loss 0.172 ," time idk best model at epoch 97 with miou 0.65812 (Posterize(always_apply=False, p=1, num_bits=(7, 7)), FancyPCA(always_apply=False, p=1, alpha=0.2)) test ", mIoU 0.592 , accuracy 0.914 , loss 0.328 IoUs: [0.9077633 0.77767996 0.68329245 0.00120976],,,,0,6,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,59.25,0.9077633 0.77767996 0.68329245 0.00120976,0.9077633,0.77767996,0.68329245,0.00120976,63,-3.75
num-17_mag-30_osl-9 ,"num-17_mag-30_osl-9 Epoch 150 | train | mIoU 0.565 | accuracy 0.905 | loss 0.304 | lr 1.50e-05 | valid | mIoU 0.615 | accuracy 0.934 | loss 0.220 | time idk best model at epoch 146 with miou 0.61678 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test | mIoU 0.615 | accuracy 0.925 | loss 0.249 IoUs: [0.91611289 0.83188331 0.71128243 0. ]",num-17_mag-30_osl-9 Epoch 150 , train , mIoU 0.565 , accuracy 0.905 , loss 0.304 , lr 1.50e-05 , valid , mIoU 0.615 , accuracy 0.934 , loss 0.220 ," time idk best model at epoch 146 with miou 0.61678 (RandomBrightnessContrast(always_apply=False, p=1, brightness_limit=(-1.0, 1.0), contrast_limit=(-1.0, 1.0), brightness_by_max=True), RandomToneCurve(always_apply=False, p=1, scale=1.0)) test ", mIoU 0.615 , accuracy 0.925 , loss 0.249 IoUs: [0.91611289 0.83188331 0.71128243 0. ],,,,9,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,61.48,0.91611289 0.83188331 0.71128243 0. ,0.91611289,0.83188331,0.71128243,0,63.2,-1.72
